id,time,mood,circumplex.arousal,circumplex.valence,activity,call,screen,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather
AS14.29,2014-04-26,6.5,0.12000000000000002,0.47000000000000003,0.1764667247559068,15.0,32185.35802948475,20.0,1602.1809999999998,15562.912375000004,327.6120000000001,138.17538461538464,,3981.2209999999995,335.14262499999995,11913.007,1835.598125,,56.22128571428571,
AS14.29,2014-04-27,7.0,0.010000000000000031,0.47000000000000003,0.15215263975075774,13.75,26803.594776302576,12.0,1299.8189999999997,12592.138125000001,408.0916250000001,154.81980769230773,,3410.292375,340.857625,10597.794,1403.0289375,,50.97685714285714,
AS14.29,2014-04-28,7.6,-0.19,0.43,0.14894880665334473,11.25,24764.96302342415,13.0,1195.1789999999999,11383.263375,548.5325,171.46423076923082,,3017.2948749999996,355.952625,9378.215,1428.1589375,,26.648714285714288,
AS14.29,2014-04-29,7.8,-0.14999999999999997,0.39,0.15333085406120178,9.166666666666668,27624.024020910263,11.0,1645.2029999999995,10998.209249999998,1291.09725,188.10865384615386,,3012.263125000001,356.06062499999996,9799.141999999998,974.3555625000001,,14.212857142857146,
AS14.29,2014-04-30,7.6,-0.22999999999999998,0.2800000000000001,0.1385522341083615,7.5,29034.791023135185,12.0,1740.5949999999993,11479.899874999997,1326.13675,203.52954230769234,,3089.8301250000004,371.010625,11512.986999999997,803.4805625000001,,13.669285714285714,
AS14.29,2014-05-01,7.8,-0.22999999999999998,0.36000000000000004,0.11105207431585842,6.5,27001.831017971042,12.5,1714.4879999999994,11858.000124999997,1297.7075416666667,217.72689615384618,,2882.7826250000003,251.32999999999998,9506.151,860.5775625,,13.125714285714286,
AS14.29,2014-05-02,8.0,0.020000000000000018,0.5,0.1662727438232468,5.75,26665.826516091824,16.5,2285.717999999999,11588.862749999998,1205.8096249999999,230.70071538461542,,2988.838,222.678,7772.588,779.465375,,12.582142857142857,
AS14.29,2014-05-03,8.0,0.3,0.62,0.20882393590275855,5.25,23812.733012914658,16.5,2598.4339999999993,10209.102999999997,1064.3811249999999,242.45100000000002,,2778.7713750000003,183.433,6195.781999999999,563.705125,,12.246660714285715,
AS14.29,2014-05-04,7.333333333333333,0.019999999999999997,0.6599999999999999,0.24171573978634076,5.0,16702.62425991893,22.5,2039.4709999999995,8287.405999999999,316.59035,252.97775000000001,,2219.4252499999993,162.27,3946.219,800.6733749999999,,12.119267857142859,
AS14.29,2014-05-05,7.566666666666666,0.03333333333333335,0.7533333333333333,0.2662609872148091,13.0,15897.618508398537,37.5,2394.1499999999987,7021.042125,233.49167500000001,263.5045,,2226.507249999999,143.064,3289.417,1079.95175,,12.199964285714284,
AS14.29,2014-05-06,7.8,-0.019999999999999973,0.82,0.2578833557829644,18.333333333333332,15336.082760006193,45.0,2271.163999999999,5366.963624999999,171.02855833333334,274.03125,,2253.2958749999993,109.92099999999999,5274.14,1259.4787291666667,,12.48875,
AS14.29,2014-05-07,7.8,-0.15999999999999998,0.8400000000000001,0.20057727362927538,21.0,14143.920509874823,45.0,1445.8779999999995,5200.488625,129.201,284.558,,1900.7194999999997,191.65124999999998,5852.7880000000005,1339.2543124999997,,12.985625,
AS14.29,2014-05-08,7.4,-0.27999999999999997,0.8400000000000001,0.16580631056848247,21.0,18577.099766761065,45.0,1115.1809999999996,8874.063625000003,108.009,295.08475,,2197.6806249999995,211.56425,8530.902,1315.7173749999997,,13.482500000000002,
AS14.29,2014-05-09,7.0,-0.15999999999999998,0.76,0.10286381088683486,21.0,20974.295022845272,39.5,1117.9569999999994,10251.813000000004,257.477525,305.6115,,2061.0082499999994,311.1385,10410.087,1188.8679166666666,,13.979375000000001,
AS14.29,2014-05-10,7.0,-0.13333333333333333,0.7066666666666667,0.08454345993297416,13.0,27195.33277872205,23.5,729.035,14303.225125000004,259.794325,314.0329,,2308.4633750000003,407.48412499999995,14375.233,958.7059374999999,,14.47625,
AS14.29,2014-05-11,7.6,-0.24,0.64,0.06958925640726346,8.0,27005.797529041767,15.0,731.786,14233.712875000005,457.72614999999996,320.34895,,2208.895375,467.80212500000005,14778.67,728.5439583333333,,23.24908333333333,
AS14.29,2014-05-12,8.2,-0.24000000000000005,0.64,0.09259895798954884,6.0,34954.82978489995,14.0,1185.771,19138.556750000003,851.2729999999999,324.55965000000003,,2909.30675,405.729875,18488.676000000003,512.056375,,40.297875,
AS14.29,2014-05-13,7.6,-0.2,0.6,0.09210980244428792,7.0,37395.0380358696,18.0,1324.388,20213.653499999997,891.3949999999999,326.66499999999996,,3010.0438750000003,452.7595,20966.350000000002,341.6011875,,65.622625,
AS14.29,2014-05-14,6.0,-0.08000000000000002,0.56,0.10545582056901379,8.0,32707.57652825117,22.5,1436.2129999999997,17871.619999999995,765.0948749999999,326.665,,2713.254125,407.017875,18553.024,217.17839583333333,,90.848,
AS14.29,2014-05-15,,-0.14,0.4800000000000001,0.1059879372636918,9.0,22415.876770049334,27.5,1514.1529999999998,12479.773749999995,790.1848749999999,326.66499999999996,,1932.7972499999998,349.5678750000001,13536.304,138.788,,115.97399999999999,
AS14.28,2014-03-30,6.5,,,,,,,,,,,,,,,,,,
AS14.28,2014-03-31,7.5,5.551115123125783e-17,0.0,0.02415116662998021,,1417.4302513301373,,535.9799999999996,93.2150000000006,38.344625000000015,58.337500000000006,,,40.54799999999999,691.1660000000008,,,6.1770000000001914,
AS14.28,2014-04-01,6.8,2.7755575615628914e-17,0.0,0.07538057328171643,2.0,7354.982004165649,,2503.151,2911.5968749999997,49.685625000000016,130.9905,456.729,,150.93099999999998,2520.303000000001,350.22500000000014,,297.7848750000003,
AS14.28,2014-04-02,8.0,-0.06666666666666665,0.1333333333333333,0.0646589412300256,4.0,14447.007009983063,,4443.192999999999,5358.976124999999,296.818,264.42499999999995,520.2860000000001,,255.86799999999997,6086.979000000003,510.3590000000001,,874.8236250000004,45.05500000000001
AS14.28,2014-04-03,5.75,-0.04999999999999999,0.4125,0.08627246876408465,6.5,20270.3020131588,,6331.701999999999,7889.914999999999,815.3912499999999,302.24699999999996,649.1565,,339.284,8014.754000000003,663.8240000000001,,1245.3050000000005,128.8925
AS14.28,2014-04-04,7.6,-0.13999999999999999,0.32999999999999996,0.09399916416263772,9.5,27163.973270982508,,8215.719,12288.644874999998,948.757125,336.371,843.3405,,443.70062499999995,10399.927000000003,900.1170000000001,11.044,1409.2290000000005,184.585
AS14.28,2014-04-05,7.2,-0.3,0.48999999999999994,0.09474088898443385,13.5,31152.21227177978,,9163.967,13535.381624999998,1204.214375,308.6621666666666,1148.1705,,492.12162499999994,11853.365000000002,1159.3576666666668,19.399,1948.1920000000005,189.63500000000002
AS14.28,2014-04-06,8.0,-0.42000000000000004,0.61,0.07186950034059203,16.5,28647.425770908594,,8058.491999999999,11695.3625,1304.88525,263.1425,929.1569999999999,,432.233625,12367.185000000001,1091.321,40.487,2066.9643750000005,239.50925
AS14.28,2014-04-07,7.8,-0.34,0.78,0.08555976071461491,20.5,26485.71176937223,,7607.211000000001,11715.879125,1427.882125,153.346,1036.201,,392.298625,11501.399,1236.3229999999999,60.5825,1765.5461250000003,289.15274999999997
AS14.28,2014-04-08,7.0,-0.38,0.73,0.07510723439127602,25.0,26973.705521285534,,7597.735000000001,12209.198375,1145.745625,155.50074999999998,981.7595000000001,,366.27262499999995,11147.659000000001,1203.807,79.6855,1535.9255000000003,259.37025
AS14.28,2014-04-09,7.0,-0.48,0.93,0.09889541935815291,30.0,25747.28676727414,1.0000000000000009,7679.199000000003,9778.911624999999,1115.1239999999998,177.69225,791.5965,,421.46825,10430.055,1322.029375,95.5655,1378.1025000000004,243.08241666666666
AS14.28,2014-04-10,7.4,-0.52,0.8699999999999999,0.13809314670454323,35.0,26545.853517472744,5.500000000000001,7964.922000000004,10801.914374999998,1137.9025,185.62158333333332,594.8425000000001,,401.41525,9737.081,1650.8704583333333,121.9555,835.9745000000003,262.78675
AS14.28,2014-04-11,7.8,-0.52,0.75,0.20228865563152848,40.0,32067.015269368887,13.5,9235.696000000004,14414.309624999994,1096.499875,288.70025,904.238,,459.671875,8838.038999999999,2758.3354999999997,143.4335,438.51825000000014,223.01649999999998
AS14.28,2014-04-12,7.2,-0.7100000000000001,0.75,0.1873937710287819,40.0,35461.77402102947,19.166666666666668,10000.735000000004,14870.750874999994,986.7341249999998,311.58124999999995,1719.783,,467.70187500000003,9428.362000000001,3382.0584166666663,173.725,527.75175,170.589
AS14.28,2014-04-13,6.8,-0.79,0.7,0.1761086825579188,35.0,34355.79427191615,22.5,9522.595000000005,14819.716124999997,879.658,317.5745,1938.2125,,460.199875,10095.975999999999,3729.1738749999995,184.676,540.42,205.4865
AS14.28,2014-04-14,6.8,-0.7899999999999999,0.6,0.14856322842722952,29.0,35252.78477457166,22.5,9500.345000000003,17146.619374999995,812.218375,306.67999999999995,2028.3014999999998,,359.22562500000004,10009.992,3381.9284999999995,185.7005,703.7937499999999,232.33983333333333
AS14.28,2014-04-15,6.5,-0.63,0.58,0.12724525792613234,22.0,35298.18602645397,19.0,9175.828000000001,17715.021125,580.3694375,421.42499999999995,2825.52,,370.78425000000004,11427.568,2835.1282499999998,176.79850000000002,702.87875,251.4095
AS14.28,2014-04-16,7.8,-0.41,0.5549999999999999,0.06777760695197962,14.0,31762.091775923967,12.0,8501.628,15560.504375,643.9184375,367.70900000000006,2282.462,,317.250625,13287.418999999998,1520.767875,157.97,1086.4013333333335,320.5415
AS14.28,2014-04-17,5.8,-0.36,0.45499999999999996,0.08192657880630194,10.0,29112.170273154974,7.333333333333333,7912.569999999999,14628.150000000001,641.0756875,352.432,1455.147,,307.226625,12926.204999999998,701.2134583333333,129.215,1512.3435000000006,350.63275
AS14.28,2014-04-18,6.75,-0.27999999999999997,0.305,0.08039179927741316,9.5,31298.672770768404,5.0,8504.282,13455.865875,618.7133124999999,510.90399999999994,1981.1809999999998,,308.824625,12277.445,376.46500000000003,108.19600000000001,2543.9602500000015,327.16875
AS14.28,2014-04-19,7.75,-0.18,0.27166666666666667,0.06327690217240775,8.5,28645.184016346935,5.0,7355.402999999998,9972.476875,699.3495624999999,490.02,2402.2172499999997,,298.93762499999997,12584.672999999999,566.542375,98.32749999999999,3437.1132500000017,283.09875
AS14.28,2014-04-20,8.0,-0.24,0.39166666666666666,0.046081948658603086,7.5,25402.484515249733,5.0,6665.096,7213.224624999999,712.378375,367.065,1708.32275,,264.95,11590.065999999999,709.7260625,103.313,4204.402750000001,269.87375000000003
AS14.28,2014-04-21,7.25,-0.39,0.6166666666666666,0.054034817328844964,6.5,23456.378515422344,5.0,6027.647000000001,5862.204125,613.52475,326.72799999999995,1771.7087499999998,,256.164,9514.240999999998,806.0160625,123.1525,4064.4441666666676,229.64775
AS14.28,2014-04-22,7.0,-0.44000000000000006,0.6666666666666667,0.06389791510100354,5.5,23780.83026573062,5.0,5945.242000000001,6390.817625,452.77525,337.4559999999999,1660.18475,,239.635,8730.212,882.5215625000001,131.3575,3293.9850000000006,202.04149999999998
AS14.28,2014-04-23,8.0,-0.3333333333333333,0.8666666666666666,0.07597066982697082,5.0,21088.21051555872,5.0,5961.087999999999,7190.760750000001,433.429625,180.795,934.82725,,238.15299999999996,9171.046999999999,908.3505625,138.4195,2962.7837499999996,189.993
AS14.28,2014-04-24,7.0,-0.2733333333333333,1.04,0.0956880031699767,5.0,25532.654019236565,5.0,7054.716000000001,9326.32375,423.402625,191.22849999999997,502.345,,241.898,9955.631,840.3491875000001,144.48383333333334,3587.7079999999996,298.37
AS14.28,2014-04-25,8.0,-0.21333333333333332,1.04,0.11550823319781763,5.0,26180.437266677618,5.0,7576.461,10014.533125000002,359.88837500000005,183.04049999999998,328.188,,253.65499999999997,9585.780999999999,745.431,145.84699999999998,2828.3544999999995,330.481
AS14.28,2014-04-26,7.25,-0.16333333333333333,1.04,0.10697897325034203,5.0,25679.79601597786,5.0,7511.741999999999,9482.82675,402.49075000000005,171.12349999999998,320.182,17.103375,263.315,10117.427,684.286375,142.509,2695.3219999999997,396.028
AS14.28,2014-04-27,7.5,0.03666666666666666,0.9400000000000001,0.08615679247018981,5.0,23263.805015683174,5.0,6887.250999999999,8498.84025,664.412,156.5655,324.207,34.20675,273.204,9419.541000000001,680.601375,136.897,2911.8629999999994,521.644
AS14.28,2014-04-28,7.0,-0.13,0.9400000000000001,0.08560516726647865,5.0,19716.84251254797,5.0,5508.019,6510.7292499999985,645.581,148.892125,424.66875000000005,51.310125,262.95162500000004,7676.658,593.421375,156.696,2064.9404999999997,606.0435
AS14.28,2014-04-29,6.2,-0.13,0.86,0.061778811040920575,5.0,12255.595257252453,5.0,3629.5189999999993,3587.2548749999996,652.1191666666666,166.72487500000003,678.6662500000001,68.4135,242.1564375,5501.107000000001,546.3563750000001,180.11866666666668,386.93199999999996,580.7855
AS14.28,2014-04-30,6.4,-0.13,0.7,0.041821470784129657,5.0,9236.546007275581,5.0,2554.383,3107.7504999999996,773.955625,210.06375,1120.7495000000001,85.516875,207.56243750000002,4701.209,539.406375,207.165,388.96399999999994,590.8499999999999
AS14.28,2014-05-01,6.8,-0.25,0.5800000000000001,0.046717582476908104,5.0,11439.911257833242,5.0,3450.001000000001,4347.546249999999,895.7615000000001,264.01625,1683.3075000000003,85.516875,285.8356875,5178.258999999999,511.88100000000003,204.756,284.4305,526.5349999999999
AS14.28,2014-05-02,7.4,-0.4,0.68,0.05254190924144183,5.0,12818.578259080648,5.0,4036.8460000000005,5036.5663749999985,607.6782499999999,241.62725,1834.9245000000005,85.516875,342.24793750000003,6486.709999999999,359.922,264.632,73.3315,398.2489999999999
AS14.28,2014-05-03,6.8,-0.3,0.68,0.04491031338497442,6.0,18062.22001206875,5.0,5525.790999999999,6796.7744999999995,620.9278750000001,213.55462500000002,2107.28875,85.516875,356.1513125000001,7885.1179999999995,352.42249999999996,275.408,284.2905,304.33949999999993
AS14.28,2014-05-04,7.0,-0.33999999999999997,0.6533333333333333,0.0507541336624721,6.666666666666666,21467.921263903383,5.0,6841.591,8013.968874999999,697.0359583333334,170.785375,2141.96825,85.516875,396.64612500000004,8926.997,388.90649999999994,292.9675,1266.09425,229.11649999999997
AS14.28,2014-05-05,6.666666666666666,-0.2,0.8133333333333332,0.05742789538356374,7.0,24636.46826466918,5.0,7897.5960000000005,8912.246625,637.80575,113.3195,1969.3380000000002,85.516875,546.7603750000001,9765.333,354.06649999999996,317.3105,1707.75,209.81199999999998
AS14.28,2014-05-06,6.333333333333333,-0.030000000000000006,0.8083333333333332,0.06034880920972378,7.0,24489.873764425516,5.0,7735.9389999999985,9046.659375,561.54875,48.474,1368.35,85.516875,418.723125,9308.623,299.58849999999995,311.5915,1732.41775,201.281
AS14.28,2014-05-07,6.5,0.06999999999999999,0.5583333333333333,0.04948945397061345,7.0,24676.645514905453,5.0,7915.697,8351.5245,547.3201250000001,70.928,1575.3809999999999,85.516875,405.1735,8624.092,425.40987499999994,261.16650000000004,1750.2285,168.38099999999997
AS14.28,2014-05-08,,0.06999999999999999,0.4583333333333333,0.045803478511001035,6.0,20539.70776322484,5.0,6543.266,7135.994374999999,521.6295,86.36999999999999,1257.887,85.516875,377.64649999999995,7875.49,506.93174999999997,248.1705,1575.83725,133.637
AS14.27,2014-04-02,7.4,,,,,,,,,,,,,,,,,,
AS14.27,2014-04-03,7.0,-0.40000000000000036,0.6000000000000003,0.07881944444444444,1.0,3056.2207506000996,1.0,681.3329999999996,921.0029999999997,,,333.0239999999999,,148.88925,1044.1879999999999,,,,
AS14.27,2014-04-04,7.4,0.2999999999999998,0.40000000000000013,0.10903116622993281,4.0,5617.648752123117,6.0,1593.9099999999999,1653.1259999999997,,,754.7499999999999,,267.61187500000005,1867.2489999999998,106.4670000000002,,,
AS14.27,2014-04-05,7.0,0.13333333333333322,0.4666666666666668,0.08981707378291816,5.0,10365.491252750158,7.0,2533.8639999999996,3906.931874999999,,,965.0059999999999,,345.074875,3932.5649999999996,217.7355000000002,,19.125000000000007,
AS14.27,2014-04-06,7.6,-0.15000000000000008,0.4000000000000001,0.08758849978163306,8.0,13774.6195037961,9.0,3138.554,5864.377999999999,,,1101.4099999999999,21.117375,408.500875,4842.9,333.8055000000002,,34.625800000000005,25.474000000000057
AS14.27,2014-04-07,7.6,0.07999999999999993,0.4800000000000001,0.08694579982530645,10.6,16527.938505232334,11.5,3767.8869999999997,7205.772624999998,,,1222.6399999999999,42.23475,478.46487500000006,5463.655,392.1655000000002,,46.50240000000001,51.432125000000056
AS14.27,2014-04-08,7.0,0.039999999999999945,0.52,0.08541802204752869,11.8,15826.129505217075,13.5,3588.4660000000003,7318.866749999998,,,1145.5279999999998,63.352125,473.59225,5092.169999999999,572.8415000000002,,54.7548,77.87437500000006
AS14.27,2014-04-09,7.4,-0.08000000000000004,0.64,0.08,10.6,17564.26050657034,12.0,3433.9829999999997,9271.490249999997,,,820.233,84.4695,494.39149999999995,5141.6269999999995,653.7855000000003,,59.38300000000001,104.80075000000005
AS14.27,2014-04-10,5.8,-0.08000000000000004,0.6000000000000001,0.09472222222222222,11.0,16191.71000814438,15.0,3244.8139999999994,8648.288499999999,,,829.75,105.58687499999999,490.5625,3846.413,662.8980000000003,,41.262,132.21125000000006
AS14.27,2014-04-11,7.0,0.19999999999999996,0.44000000000000006,0.09569444444444444,9.0,15326.205009222032,15.5,3309.195999999999,7349.947749999999,,,808.207,105.58687499999999,473.51050000000004,3996.613,692.9596750000003,,26.76513333333334,134.63187500000006
AS14.27,2014-04-12,8.75,0.049999999999999954,0.38,0.09424568965517241,9.4,15732.520260900263,14.0,3336.450999999999,7545.866249999999,,,835.8929999999999,105.58687499999999,450.63649999999996,4410.085,806.4820250000002,,15.892400000000004,137.05250000000007
AS14.27,2014-04-13,7.6,0.2699999999999999,0.52,0.1074449233716475,9.2,15463.80626162887,12.0,3465.0479999999993,7261.348499999999,,,610.023,105.58687499999999,381.470875,4499.86,823.4390500000002,,8.643800000000002,139.47312500000004
AS14.27,2014-04-14,7.2,0.02999999999999995,0.5200000000000001,0.10119492337164751,9.4,12303.556507766249,9.5,3177.1419999999994,5074.139,,,583.543,105.58687499999999,305.17499999999995,3666.62,859.4117500000002,,5.019333333333334,141.89375000000007
AS14.27,2014-04-15,7.8,-0.050000000000000044,0.56,0.09424875716411767,10.0,12191.680007219316,6.5,3106.6059999999998,5218.838000000001,,,505.477,105.58687499999999,317.39962499999996,3495.3909999999996,988.1651250000001,,5.019,153.4911071428572
AS14.27,2014-04-16,7.6,-0.41,0.8800000000000001,0.10073218386813261,11.0,14278.625509083273,5.0,3356.4229999999993,6727.644875,,,503.692,105.58687499999999,352.08925000000005,3167.795,1785.610575,,5.018666666666666,174.2651964285715
AS14.27,2014-04-17,8.6,-0.42000000000000004,0.9400000000000001,0.10551660625777812,10.0,15318.419007182121,5.0,3526.6269999999986,6516.9127499999995,,,467.022,105.58687499999999,412.08825,3016.463,2797.0323499999995,,5.0183333333333335,204.21601785714293
AS14.27,2014-04-18,7.5,-0.52,0.9199999999999999,0.10127570587463637,14.0,15523.657007098198,5.0,3661.595999999998,6742.39275,,,473.241,105.58687499999999,391.76125,2812.149,2765.3316999999997,,5.018,243.3435714285715
AS14.27,2014-04-19,7.2,-0.41000000000000003,0.86,0.09609304947874467,16.5,17579.08425733447,5.0,3694.1899999999982,7554.793875,,,678.965,105.58687499999999,411.05825000000004,4191.552000000001,2714.734708333333,,5.017666666666667,291.64785714285716
AS14.27,2014-04-20,6.8,-0.37,0.86,0.11421977124183007,17.5,19338.230008006096,5.0,4284.768999999998,7993.811625,,,747.008,105.58687499999999,399.031625,4690.649,2645.2413749999996,,5.017333333333333,339.9521428571429
AS14.27,2014-04-21,7.8,-0.09000000000000002,0.7,0.10620856676003736,16.5,17931.415255516768,5.0,3978.793999999999,7419.979749999999,,,738.525,105.58687499999999,374.59399999999994,4688.363,1888.1596249999998,,5.0169999999999995,388.2564285714286
AS14.27,2014-04-22,8.0,-0.33,0.7,0.10539799253034547,20.5,17095.53425642848,9.0,3924.7149999999997,7239.568499999999,,,1051.384,105.58687499999999,330.72,4533.689,1093.62625,,5.016666666666666,410.34685714285723
AS14.27,2014-04-23,7.6,-0.33,0.5800000000000001,0.09647983366900478,15.5,17376.422507226467,12.933333333333334,3604.648,7457.4765,,,1284.259,105.58687499999999,339.514,4748.367,1007.8188749999999,,5.016333333333333,406.22342857142866
AS14.27,2014-04-24,7.6,-0.16000000000000003,0.6,0.10293058063445763,17.0,17926.071008324623,16.8,4090.5789999999997,7886.376749999999,,,1128.6799999999998,105.58687499999999,342.739,3971.8819999999996,1159.3041666666666,,5.015999999999999,375.88614285714294
AS14.27,2014-04-25,9.333333333333334,0.15999999999999998,0.6,0.0947443061246537,18.0,16297.154756814241,20.6,3729.1599999999994,7066.366249999999,,,1084.001,105.58687499999999,498.99487500000004,3457.5699999999997,1340.9335,,5.015666666666666,319.3350000000001
AS14.27,2014-04-26,8.0,0.2933333333333333,0.8933333333333333,0.1514804172357648,35.0,17197.625756531954,24.333333333333336,4869.237999999999,7050.666249999999,,,1083.1329999999998,105.58687499999999,575.358125,3137.903,1552.7068749999999,,5.0154,282.73300000000006
AS14.27,2014-04-27,7.8,0.5733333333333333,0.8933333333333333,0.15711877657399045,34.0,18860.2492595613,24.0,5105.396999999999,8806.491750000001,,,700.4069999999999,105.58687499999999,576.542125,4292.795999999999,1243.640125,,5.015199999999999,259.8203846153847
AS14.27,2014-04-28,7.2,0.6133333333333333,0.8933333333333333,0.16916193543533115,37.0,19790.740508258346,23.666666666666668,5466.406999999998,8824.39675,,,548.775,105.58687499999999,629.9447500000001,5004.229,1581.923875,,5.015066666666666,250.5971538461539
AS14.27,2014-04-29,6.6,0.2533333333333333,0.8533333333333333,0.1692132893102144,34.0,18973.05251020193,23.333333333333332,5289.915999999998,8009.88875,,,605.726,105.58687499999999,643.569375,5567.188,1574.4085,,5.015,255.06330769230772
AS14.27,2014-04-30,7.6,0.2533333333333333,0.8133333333333332,0.1590015753142712,31.0,20957.12576618791,23.0,5496.013999999999,9087.797125000003,35.304625,,597.9739999999999,105.58687499999999,486.25149999999996,6892.14,1428.2426249999999,,5.015,273.2188461538462
AS14.27,2014-05-01,7.2,0.19999999999999998,0.64,0.10911891247902217,14.0,20769.213018298153,22.666666666666664,4562.494,9305.945000000002,70.60925,,879.886,105.58687499999999,406.80625,6966.282,1143.42625,,5.014999999999999,258.90076923076924
AS14.27,2014-05-02,6.4,-0.08000000000000002,0.6,0.1079693486590038,10.0,19130.20026239753,22.333333333333336,4368.775,8113.114125000001,105.913875,,1093.96,105.58687499999999,433.41125,5617.743,1226.446625,,5.014999999999999,244.58269230769235
AS14.27,2014-05-03,7.4,0.11999999999999997,0.44000000000000006,0.09977490421455938,8.0,19957.883762747053,22.0,4362.399999999999,9444.023375,141.2185,,1130.8155,105.58687499999999,367.96962499999995,4618.375,1020.0342499999999,,5.015,230.2646153846154
AS14.27,2014-05-04,7.666666666666667,0.31999999999999995,0.48,0.0995829107505071,6.666666666666666,21915.373764187098,21.666666666666668,4385.5779999999995,10725.687625,176.52312500000002,,1006.0345,105.58687499999999,339.861,5526.495,889.1286607142856,,5.015,215.9465384615385
AS14.27,2014-05-05,7.733333333333333,0.07999999999999999,0.5333333333333333,0.11466529515354366,7.0,21213.8337585032,21.333333333333332,4341.677999999999,10538.89275,176.523125,,983.2304999999999,105.58687499999999,296.596,4780.185999999999,833.7298571428571,,5.014999999999999,201.62846153846158
AS14.27,2014-05-06,7.8,0.05999999999999996,0.5199999999999999,0.11177018021101495,7.0,21376.77500832081,21.0,4288.33,11531.899624999998,176.52312500000002,,646.4725,105.58687499999999,249.11599999999999,4649.459999999999,853.8378392857142,,5.014999999999999,187.31038461538466
AS14.27,2014-05-07,7.0,0.38,0.5599999999999999,0.10826935792022707,9.0,21100.465509712696,20.666666666666664,4359.558,11713.299749999998,176.523125,,412.1115,105.58687499999999,207.798,4243.191,798.528482142857,,5.015,172.99230769230775
AS14.27,2014-05-08,6.4,0.25999999999999995,0.6,0.10441399393555276,8.0,20156.23801136017,20.4,4208.012000000001,11479.926000000001,176.52312500000002,,405.11100000000005,105.58687499999999,201.852,4255.994,667.8017857142856,,5.015,158.6742307692308
AS14.27,2014-05-09,6.6,0.54,0.44000000000000006,0.10696709851071613,11.333333333333334,20097.717007160187,20.2,4797.467000000001,11643.92075,176.523125,,436.39,105.58687499999999,181.289,3298.176,537.0750892857143,,5.014999999999999,144.35615384615392
AS14.27,2014-05-10,7.0,0.66,0.30666666666666664,0.09425300912683665,12.0,20029.1172580421,19.816666666666666,4808.849999999999,11779.503625000001,176.52312500000002,,380.27600000000007,105.58687499999999,205.415,2846.874,406.34839285714287,,5.014999999999999,187.75669230769236
AS14.27,2014-05-11,7.8,0.8799999999999999,0.24,0.0899113134135119,15.0,22072.597757607702,19.25,5201.592,12504.032500000001,176.523125,,417.47850000000005,105.58687499999999,241.607,3438.657,301.7670357142857,,5.015,459.37884615384615
AS14.27,2014-05-12,6.8,0.76,0.27999999999999997,0.08953043072345686,14.0,22052.033010363582,18.5,5028.83,12232.45425,176.52312500000002,,489.1485,105.58687499999999,247.51,4004.3540000000003,223.33101785714285,,5.015,461.57461538461536
AS14.27,2014-05-13,7.5,0.8,0.31999999999999995,0.08942746137479785,16.0,22504.2810087204,17.5,5370.575,11962.634125,176.523125,,355.8685,105.58687499999999,249.521,4351.452,171.04033928571428,,5.014999999999999,466.63399999999996
AS14.27,2014-05-14,7.0,0.76,0.51,0.0872330169303534,14.0,19256.041010379795,16.5,4286.110999999999,10566.264500000001,176.52312500000002,,286.40250000000003,105.58687499999999,222.959,3574.233000000001,144.89499999999998,,5.014999999999999,474.557
AS14.27,2014-05-15,,0.9400000000000001,0.61,0.08474882152805456,15.0,16225.888509571552,15.75,3543.512,9118.8775,176.523125,,222.0805,105.58687499999999,193.467,3241.4720000000007,144.89499999999998,,5.015,427.625
AS14.26,2014-03-22,7.5,,,,,,,,,,,,,,,,,,
AS14.26,2014-03-23,7.0,0.5000000000000002,0.9999999999999999,,,,3.0,,,,,,,,,,,,
AS14.26,2014-03-24,6.6,0.12500000000000014,0.49999999999999994,,2.0,,5.0,,,,,,,,,,,,
AS14.26,2014-03-25,6.4,0.016666666666666757,0.39999999999999997,,4.0,,7.0,,,,,,,,,,,,
AS14.26,2014-03-26,6.2,0.16250000000000003,0.3,,6.0,,9.0,,,,,,,,,,,,
AS14.26,2014-03-27,8.0,0.09000000000000004,0.27999999999999997,,9.0,,11.0,,,,,,,,,,,,
AS14.26,2014-03-28,8.2,0.030000000000000037,0.27999999999999997,,13.0,,10.0,,,,,,,,,,,,
AS14.26,2014-03-29,7.2,0.040000000000000036,0.48,,12.0,,10.0,,,,,,,,,,,,
AS14.26,2014-03-30,7.0,0.08000000000000004,0.52,,12.0,,10.0,,,,,,,,,,,,
AS14.26,2014-03-31,6.6,0.08000000000000006,0.6000000000000001,,13.0,,10.0,,,,,,,,,,,,
AS14.26,2014-04-01,6.4,0.20000000000000004,0.52,,14.0,,10.0,,,,,,,,,,,,
AS14.26,2014-04-02,6.8,0.16000000000000006,0.32,,13.0,,10.0,,,,,,,,,,,,
AS14.26,2014-04-03,6.75,0.16000000000000006,0.24000000000000005,,14.0,,10.0,,,,,,,,,,,,
AS14.26,2014-04-04,8.0,0.31000000000000005,0.21000000000000005,,13.0,,10.0,,,,,,,,,,,,
AS14.26,2014-04-05,6.75,0.39,0.33,,14.0,,10.0,,,,,,,,,,,,
AS14.26,2014-04-06,6.75,0.31000000000000005,0.37,,14.833333333333332,,10.5,,,,,,,,,,,,
