,time,mood,circumplex.arousal,circumplex.valence,activity,call,screen,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,id
505,2014-04-30,6.4,-0.13,0.7,0.041821470784129657,,8342.595506846905,,2554.383,3107.7504999999996,505.421125,51.653999999999996,110.76499999999999,17.103375,175.861625,4203.363,374.528375,123.702,255.96499999999997,274.929,AS14.28
506,2014-05-01,6.8,-0.25,0.5800000000000001,0.046717582476908104,,10545.960757404566,1.0,3450.001000000001,4347.546249999999,627.2270000000001,105.6065,673.3230000000002,0.0,254.13487500000002,4680.412999999999,347.003,121.293,255.96499999999997,210.61399999999998,AS14.28
507,2014-05-02,7.4,-0.4,0.68,0.05254190924144183,1.0,11924.627758651972,1.0,4036.8460000000005,5036.5663749999985,339.14375000000007,83.2175,824.9400000000002,0.0,310.54712500000005,5988.863999999999,195.04399999999998,181.16899999999998,44.866,40.242,AS14.28
508,2014-05-03,6.8,-0.3,0.68,0.04491031338497442,1.0,17168.269511640072,1.0,5525.790999999999,6796.7744999999995,352.39337500000005,95.2525,1291.3010000000002,0.0,324.45050000000003,7387.272,113.079,227.841,255.825,84.172,AS14.28
509,2014-05-04,7.0,-0.33999999999999997,0.6533333333333333,0.0507541336624721,1.0,21467.921263903383,1.0,6841.591,8013.968874999999,540.9535000000001,95.2525,1662.642,0.0,396.64612500000004,8926.997,231.84399999999997,227.841,1247.1722499999998,114.256,AS14.28
510,2014-05-05,,-0.2,0.8133333333333332,0.05742789538356374,1.0,24636.46826466918,1.0,7897.5960000000005,8912.246625,637.80575,103.2855,1969.3380000000002,0.0,546.7603750000001,9765.333,279.601,252.18399999999997,1688.828,167.726,AS14.28
511,2014-05-06,6.333333333333333,-0.08,0.7333333333333333,0.06034880920972378,1.0,24489.873764425516,,7735.9389999999985,9046.659375,561.54875,38.44,1368.35,0.0,418.723125,9308.623,225.123,246.46499999999997,1732.41775,159.195,AS14.28
512,2014-05-07,6.5,0.019999999999999997,0.4833333333333333,0.04948945397061345,1.0,24676.645514905453,,7915.697,8351.5245,547.3201250000001,60.894,1575.3809999999999,0.0,405.1735,8624.092,350.944375,196.04,1706.63875,168.381,AS14.28
513,2014-05-08,,0.019999999999999997,0.3833333333333333,0.045803478511001035,1.0,20539.70776322484,,6543.266,7135.994374999999,465.24887500000006,48.858999999999995,1257.887,0.0,377.64649999999995,7875.49,350.944375,149.368,1488.6577499999999,124.451,AS14.28
514,2014-02-16,,,,,,,,,,,,,,,,,,,,AS14.27
515,2014-02-17,,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2737367544323206e-13,0.0,0.0,0.0,AS14.27
516,2014-02-18,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2737367544323206e-13,0.0,0.0,0.0,AS14.27
517,2014-02-19,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2737367544323206e-13,0.0,0.0,0.0,AS14.27
518,2014-02-20,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2737367544323206e-13,0.0,0.0,0.0,AS14.27
519,2014-02-21,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2737367544323206e-13,0.0,0.0,0.0,AS14.27
520,2014-02-22,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2737367544323206e-13,0.0,0.0,0.0,AS14.27
521,2014-02-23,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2737367544323206e-13,0.0,0.0,0.0,AS14.27
522,2014-02-24,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2737367544323206e-13,0.0,0.0,0.0,AS14.27
523,2014-02-25,,,,,,,,,,,,,,,,,,,,AS14.27
524,2014-02-26,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2737367544323206e-13,0.0,0.0,0.0,AS14.27
525,2014-02-27,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2737367544323206e-13,0.0,0.0,0.0,AS14.27
526,2014-02-28,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2737367544323206e-13,0.0,0.0,0.0,AS14.27
527,2014-03-01,,,,,,,,,,,,,,,,,,,,AS14.27
528,2014-03-02,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2737367544323206e-13,0.0,0.0,0.0,AS14.27
529,2014-03-03,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2737367544323206e-13,0.0,0.0,0.0,AS14.27
530,2014-03-04,,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2737367544323206e-13,0.0,0.0,0.0,AS14.27
531,2014-03-05,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2737367544323206e-13,0.0,0.0,0.0,AS14.27
532,2014-03-06,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2737367544323206e-13,0.0,0.0,0.0,AS14.27
533,2014-03-07,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2737367544323206e-13,0.0,0.0,0.0,AS14.27
534,2014-03-08,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2737367544323206e-13,0.0,0.0,0.0,AS14.27
535,2014-03-09,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2737367544323206e-13,0.0,0.0,0.0,AS14.27
536,2014-03-10,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2737367544323206e-13,0.0,0.0,0.0,AS14.27
537,2014-03-11,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2737367544323206e-13,0.0,0.0,0.0,AS14.27
538,2014-03-12,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2737367544323206e-13,0.0,0.0,0.0,AS14.27
539,2014-03-13,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2737367544323206e-13,0.0,0.0,0.0,AS14.27
540,2014-03-14,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2737367544323206e-13,0.0,0.0,0.0,AS14.27
541,2014-03-16,,,,,,,,,,,,,,,,,,,,AS14.27
542,2014-03-17,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2737367544323206e-13,0.0,0.0,0.0,AS14.27
543,2014-03-18,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2737367544323206e-13,0.0,0.0,0.0,AS14.27
544,2014-03-19,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2737367544323206e-13,0.0,0.0,0.0,AS14.27
545,2014-03-20,,,,,,,,,,,,,,,,,,,,AS14.27
546,2014-03-21,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2737367544323206e-13,0.0,0.0,0.0,AS14.27
547,2014-03-23,,,,,,,,,,,,,,,,,,,,AS14.27
548,2014-03-24,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2737367544323206e-13,0.0,0.0,0.0,AS14.27
549,2014-03-25,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2737367544323206e-13,0.0,0.0,0.0,AS14.27
550,2014-03-26,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2737367544323206e-13,0.0,0.0,0.0,AS14.27
551,2014-03-27,,,,,,,,,,,,,,,,,,,,AS14.27
552,2014-03-28,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2737367544323206e-13,0.0,0.0,0.0,AS14.27
553,2014-03-29,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2737367544323206e-13,0.0,0.0,0.0,AS14.27
554,2014-03-30,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2737367544323206e-13,0.0,0.0,0.0,AS14.27
555,2014-03-31,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2737367544323206e-13,0.0,0.0,0.0,AS14.27
556,2014-04-01,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2737367544323206e-13,0.0,0.0,0.0,AS14.27
557,2014-04-02,7.4,0.0,0.0,0.030625000000000003,1.0,264.16025051474577,1.0,101.049,91.23300000000002,0.0,0.0,0.0,0.0,18.264,128.539,-2.2737367544323206e-13,0.0,0.0,0.0,AS14.27
558,2014-04-03,7.0,-0.08000000000000007,0.12000000000000002,0.04638888888888889,1.0,3320.381001114846,1.0,782.3819999999998,1012.2360000000001,0.0,0.0,333.024,0.0,167.15325,1172.727,-2.2737367544323206e-13,0.0,0.0,0.0,AS14.27
559,2014-04-04,7.4,0.11999999999999993,0.16,0.07423746649197313,1.0,5881.809002637864,1.0,1694.959,1744.3590000000002,0.0,0.0,754.75,0.0,285.87587500000006,1995.788,106.46699999999977,0.0,0.0,0.0,AS14.27
560,2014-04-05,7.0,0.07999999999999993,0.28,0.0845152442697509,1.0,10629.651503264906,1.0,2634.9130000000005,3998.164874999999,0.0,0.0,965.006,0.0,363.33887500000003,4061.104,106.46699999999977,0.0,19.125,0.0,AS14.27
561,2014-04-06,7.6,-0.12000000000000006,0.32,0.10069579982530645,1.0,14038.779754310848,1.0,3239.6030000000005,5955.610999999999,0.0,0.0,1101.4099999999999,21.117375,426.764875,4971.439,222.53699999999975,0.0,19.125,25.474,AS14.27
562,2014-04-07,7.6,0.07999999999999993,0.4800000000000001,0.08694579982530645,1.0,16527.938505232334,1.0,3767.8869999999997,7205.772624999998,0.0,0.0,1222.6399999999999,21.117375,478.46487500000006,5463.655,280.89699999999976,0.0,19.125,25.474,AS14.27
563,2014-04-08,7.0,0.039999999999999945,0.52,0.08541802204752869,1.0,15826.129505217075,1.0,3588.4660000000003,7318.866749999998,0.0,0.0,1145.5279999999998,21.117375,473.59225,5092.169999999999,461.57299999999975,0.0,19.125,25.474,AS14.27
564,2014-04-09,7.4,-0.08000000000000004,0.64,0.08,1.0,17564.26050657034,1.0,3433.9829999999997,9271.490249999997,0.0,0.0,820.233,21.117375,494.39149999999995,5141.6269999999995,542.5169999999998,0.0,19.125,25.474,AS14.27
565,2014-04-10,5.8,-0.08000000000000004,0.6000000000000001,0.09472222222222222,1.0,16191.71000814438,1.0,3244.8139999999994,8648.288499999999,0.0,0.0,829.75,21.117375,490.5625,3846.413,662.8979999999998,0.0,1.004,25.474,AS14.27
566,2014-04-11,7.0,0.19999999999999996,0.44000000000000006,0.09569444444444444,1.0,15326.205009222032,1.0,3309.195999999999,7349.947749999999,0.0,0.0,808.207,0.0,473.51050000000004,3996.613,546.8279999999997,0.0,1.004,0.0,AS14.27
567,2014-04-12,8.75,0.049999999999999954,0.38,0.09424568965517241,1.0,15732.520260900263,1.0,3336.450999999999,7545.866249999999,0.0,0.0,835.8929999999999,0.0,450.63649999999996,4410.085,488.4679999999998,0.0,1.004,0.0,AS14.27
568,2014-04-13,7.6,0.2699999999999999,0.52,0.1074449233716475,1.0,15463.80626162887,1.0,3465.0479999999993,7261.348499999999,0.0,0.0,610.023,0.0,381.470875,4499.86,307.7919999999998,0.0,1.004,0.0,AS14.27
569,2014-04-14,7.2,0.02999999999999995,0.5200000000000001,0.10119492337164751,1.0,12303.556507766249,1.0,3177.1419999999994,5074.139,0.0,0.0,583.543,0.0,305.17499999999995,3666.62,120.38099999999977,0.0,1.004,29.347,AS14.27
570,2014-04-15,7.8,-0.050000000000000044,0.56,0.09424875716411767,1.0,12191.680007219316,1.0,3106.6059999999998,5218.838000000001,0.0,0.0,505.477,0.0,317.399625,3495.3909999999996,249.13437499999975,0.0,0.0,29.347,AS14.27
571,2014-04-16,7.6,-0.41,0.8800000000000001,0.10073218386813261,1.0,14278.625509083273,1.0,3356.4229999999993,6727.644875,0.0,0.0,503.692,0.0,352.08925,3167.795,1192.7114999999994,0.0,0.0,29.347,AS14.27
572,2014-04-17,8.6,-0.42000000000000004,0.9400000000000001,0.10551660625777812,1.0,15318.419007182121,1.0,3526.6269999999986,6516.9127499999995,0.0,0.0,467.022,0.0,412.08825,3016.463,2376.0156249999995,0.0,0.0,29.347,AS14.27
573,2014-04-18,7.5,-0.52,0.9199999999999999,0.10127570587463637,1.0,15523.657007098198,,3661.595999999998,6742.39275,0.0,0.0,473.241,0.0,391.76125,2812.149,2541.9479999999994,0.0,0.0,29.347,AS14.27
574,2014-04-19,7.2,-0.41000000000000003,0.86,0.09609304947874467,1.0,17579.08425733447,,3694.1899999999982,7554.793875,0.0,0.0,678.965,0.0,411.05825,4191.552000000001,2541.9479999999994,0.0,0.0,0.0,AS14.27
575,2014-04-20,6.8,-0.37,0.86,0.11421977124183007,1.0,19338.230008006096,,4284.768999999998,7993.811625,0.0,0.0,747.008,0.0,399.03162499999996,4690.649,2292.813625,0.0,0.0,0.0,AS14.27
576,2014-04-21,7.8,-0.09000000000000002,0.7,0.10620856676003736,1.0,17931.415255516768,1.0,3978.793999999999,7419.979749999999,0.0,0.0,738.525,0.0,374.594,4688.363,1535.731875,0.0,0.0,96.97300000000001,AS14.27
577,2014-04-22,8.0,-0.33,0.7,0.10539799253034547,1.0,17095.53425642848,1.0,3924.7149999999997,7239.568499999999,0.0,0.0,1051.384,0.0,330.71999999999997,4533.689,741.1984999999999,0.0,0.0,96.97300000000001,AS14.27
578,2014-04-23,7.6,-0.33,0.5800000000000001,0.09647983366900478,1.0,17376.422507226467,1.0,3604.648,7457.4765,0.0,0.0,1284.259,0.0,339.514,4748.367,655.3911249999999,0.0,0.0,96.97300000000001,AS14.27
579,2014-04-24,7.6,-0.16000000000000003,0.6,0.10293058063445763,1.0,17926.071008324623,1.0,4090.5789999999997,7886.376749999999,0.0,0.0,1128.6799999999998,0.0,342.7389999999999,3971.8819999999996,979.6631249999999,0.0,0.0,96.97300000000001,AS14.27
580,2014-04-25,9.333333333333334,0.15999999999999998,0.6,0.0947443061246537,1.0,16297.154756814241,1.0,3729.1599999999994,7066.366249999999,0.0,0.0,1084.001,0.0,498.994875,3457.5699999999997,979.6631249999999,0.0,1.003,127.73400000000001,AS14.27
581,2014-04-26,8.0,0.2933333333333333,0.8933333333333333,0.1514804172357648,1.0,17197.625756531954,1.0,4869.237999999999,7050.666249999999,0.0,0.0,979.4079999999999,0.0,575.358125,3137.903,1191.4365,0.0,1.003,91.13199999999999,AS14.27
582,2014-04-27,7.8,0.5733333333333333,0.8933333333333333,0.15711877657399045,1.0,18860.2492595613,,5105.396999999999,8806.491750000001,0.0,0.0,596.682,0.0,576.5421249999999,4292.795999999999,882.36975,0.0,1.003,91.13199999999999,AS14.27
583,2014-04-28,7.2,0.6133333333333333,0.8933333333333333,0.16916193543533115,1.0,19790.740508258346,,5466.406999999998,8824.39675,0.0,0.0,445.05,0.0,629.94475,5004.229,1220.6535,0.0,1.003,91.13199999999999,AS14.27
584,2014-04-29,6.6,0.2533333333333333,0.8533333333333333,0.16921328931021443,1.0,18973.05251020193,,5289.915999999998,8009.88875,0.0,0.0,502.001,0.0,643.569375,5567.188,896.3815,0.0,1.003,91.13199999999999,AS14.27
585,2014-04-30,7.6,0.2533333333333333,0.8133333333333332,0.1590015753142712,1.0,20957.12576618791,,5496.013999999999,9087.797125000003,35.304625,0.0,494.24899999999997,0.0,486.2515,6892.14,896.3815,0.0,0.0,60.370999999999995,AS14.27
586,2014-05-01,7.2,0.19999999999999998,0.64,0.10911891247902217,1.0,20769.213018298153,,4562.494,9305.945000000002,70.60925,0.0,879.8860000000001,0.0,406.80625,6966.282,611.565125,0.0,0.0,0.0,AS14.27
587,2014-05-02,6.4,-0.08000000000000002,0.6,0.1079693486590038,1.0,19130.20026239753,,4368.775,8113.114125000001,70.60925,0.0,1093.96,0.0,433.41125,5617.743,531.861125,0.0,0.0,0.0,AS14.27
588,2014-05-03,7.4,0.11999999999999997,0.44000000000000006,0.09977490421455937,1.0,19957.883762747053,,4362.399999999999,9444.023375,70.60925,0.0,976.456,0.0,367.96962499999995,4618.375,325.44874999999996,0.0,0.0,0.0,AS14.27
589,2014-05-04,7.666666666666667,0.31999999999999995,0.48,0.0995829107505071,1.0,21915.373764187098,,4385.5779999999995,10725.687625,70.60925,0.0,851.675,0.0,339.861,5526.495,325.44874999999996,0.0,0.0,0.0,AS14.27
590,2014-05-05,,0.07999999999999999,0.5333333333333333,0.11466529515354366,1.0,21213.8337585032,,4341.677999999999,10538.892749999999,35.304625,0.0,828.871,0.0,296.59599999999995,4780.186,325.44874999999996,0.0,0.0,0.0,AS14.27
591,2014-05-06,7.8,-4.4408920985006264e-17,0.3733333333333333,0.11177018021101492,1.0,21376.77500832081,,4288.33,11531.899625,0.0,0.0,492.113,0.0,249.11599999999999,4649.459999999999,211.99637499999997,0.0,0.0,0.0,AS14.27
592,2014-05-07,7.0,0.32,0.4133333333333333,0.10826935792022707,1.0,21100.465509712696,1.0,4359.558,11713.299749999998,0.0,0.0,257.752,0.0,207.798,4243.190999999999,211.99637499999997,0.0,0.0,0.0,AS14.27
593,2014-05-08,6.4,0.2,0.4533333333333333,0.10441399393555276,1.0,20156.23801136017,1.0,4208.012000000001,11479.926,0.0,0.0,405.111,0.0,201.852,4255.993999999999,0.0,0.0,0.0,0.0,AS14.27
594,2014-05-09,6.6,0.4800000000000001,0.29333333333333333,0.10696709851071613,1.0,20097.717007160187,1.0,4797.467000000001,11643.920750000001,0.0,0.0,436.39,0.0,181.28900000000002,3298.1759999999995,0.0,0.0,0.0,23.144,AS14.27
595,2014-05-10,7.0,0.6,0.15999999999999998,0.09425300912683665,1.0,20029.117258042097,1.0,4808.849999999999,11779.503625,0.0,0.0,380.276,0.0,205.41500000000002,2846.8740000000003,28.979,0.0,0.0,101.143,AS14.27
596,2014-05-11,7.8,0.8799999999999999,0.24,0.0899113134135119,1.0,22072.5977576077,1.0,5201.592,12504.0325,0.0,0.0,331.397,0.0,241.607,3438.657,28.979,0.0,0.0,404.49999999999994,AS14.27
597,2014-05-12,6.8,0.76,0.27999999999999997,0.08953043072345684,1.0,22052.033010363582,1.0,5028.83,12232.454249999999,0.0,0.0,403.067,0.0,247.51,4004.3540000000003,28.979,0.0,0.0,435.56699999999995,AS14.27
598,2014-05-13,7.5,0.8,0.31999999999999995,0.08942746137479785,1.0,22504.281008720398,1.0,5370.575,11962.634125,0.0,0.0,269.78700000000003,0.0,249.52100000000002,4351.452000000001,28.979,0.0,0.0,435.56699999999995,AS14.27
599,2014-05-14,7.0,0.76,0.51,0.08723301693035342,1.0,19256.04101037979,1.0,4286.110999999999,10566.264500000001,0.0,0.0,186.24200000000002,0.0,222.959,3574.2330000000006,28.979,0.0,0.0,412.423,AS14.27
600,2014-05-15,,0.9400000000000001,0.61,0.06708215486138788,1.0,14648.462508380413,1.0,3203.121,8145.257750000001,0.0,0.0,107.84100000000001,0.0,169.328,2863.2340000000004,0.0,0.0,0.0,334.424,AS14.27
601,2014-02-16,,,,,,,,,,,,,,,,,,,,AS14.26
602,2014-02-17,,2.7755575615628914e-16,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AS14.26
603,2014-02-18,,1.3877787807814457e-16,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AS14.26
604,2014-02-19,,9.251858538542972e-17,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AS14.26
605,2014-02-20,,6.938893903907228e-17,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AS14.26
606,2014-02-21,,5.551115123125783e-17,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AS14.26
607,2014-02-22,,5.551115123125783e-17,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AS14.26
608,2014-02-23,,5.551115123125783e-17,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AS14.26
609,2014-02-24,,5.551115123125783e-17,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AS14.26
610,2014-02-25,,,,,,,,,,,,,,,,,,,,AS14.26
611,2014-02-26,,5.551115123125783e-17,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AS14.26
612,2014-02-27,,5.551115123125783e-17,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AS14.26
613,2014-02-28,,5.551115123125783e-17,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AS14.26
614,2014-03-01,,5.551115123125783e-17,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AS14.26
615,2014-03-02,,5.551115123125783e-17,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AS14.26
616,2014-03-03,,5.551115123125783e-17,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AS14.26
617,2014-03-04,,5.551115123125783e-17,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AS14.26
618,2014-03-05,,5.551115123125783e-17,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AS14.26
619,2014-03-06,,5.551115123125783e-17,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AS14.26
620,2014-03-07,,5.551115123125783e-17,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AS14.26
621,2014-03-08,,5.551115123125783e-17,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AS14.26
622,2014-03-09,,5.551115123125783e-17,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AS14.26
623,2014-03-10,,5.551115123125783e-17,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AS14.26
624,2014-03-11,,5.551115123125783e-17,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AS14.26
625,2014-03-12,,5.551115123125783e-17,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AS14.26
626,2014-03-13,,5.551115123125783e-17,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AS14.26
627,2014-03-14,,,,,,,,,,,,,,,,,,,,AS14.26
628,2014-03-15,,5.551115123125783e-17,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AS14.26
629,2014-03-16,,5.551115123125783e-17,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AS14.26
630,2014-03-17,,5.551115123125783e-17,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AS14.26
631,2014-03-18,,5.551115123125783e-17,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AS14.26
632,2014-03-19,,5.551115123125783e-17,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AS14.26
633,2014-03-20,,,,,,,,,,,,,,,,,,,,AS14.26
634,2014-03-21,,5.551115123125783e-17,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AS14.26
635,2014-03-22,7.5,5.551115123125783e-17,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AS14.26
636,2014-03-23,7.0,0.10000000000000005,0.19999999999999998,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AS14.26
637,2014-03-24,6.6,0.05000000000000006,0.19999999999999998,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AS14.26
638,2014-03-25,6.4,0.010000000000000054,0.24,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AS14.26
639,2014-03-26,6.2,0.13000000000000003,0.24,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AS14.26
640,2014-03-27,8.0,0.09000000000000004,0.27999999999999997,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AS14.26
