id,time,mood,circumplex.arousal,circumplex.valence,activity,call,screen,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather
AS14.08,2014-03-26,6.5,-0.25,0.5,0.08950139311864186,0.0,1581.4792512357237,5.0,202.15899999999996,895.0110000000001,35.304625,0.0,0.0,17.103375,45.978,413.67400000000004,0.0,0.0,11.029,0.0
AS14.08,2014-03-27,6.333333333333333,0.0,0.5,0.08701150136063528,0.0,1394.0802516639237,6.0,119.29700000000001,989.5928750000003,0.0,0.0,0.0,0.0,56.987,869.7059999999999,0.0,103.54924999999999,24.05,0.0
AS14.08,2014-03-28,6.25,-0.25,0.5,0.016559762046113646,1.0,1841.34150069952,12.0,306.794,926.07475,0.0,0.0,0.0,0.0,52.028,706.4010000000002,0.0,167.53400000000005,0.0,0.0
AS14.08,2014-03-29,7.166666666666667,-0.16666666666666666,1.0,0.02494412062743703,0.0,1046.4825012087815,2.0,38.947,536.1679999999999,40.156625000000005,0.0,0.0,0.0,61.195,445.50100000000003,0.0,0.0,0.0,0.0
AS14.08,2014-03-30,6.8,0.0,0.6,0.0784470781932718,0.0,772.2892492711542,0.0,9.926,218.915,0.0,0.0,0.0,0.0,43.081999999999994,506.55500000000006,0.0,0.0,0.0,0.0
AS14.08,2014-03-31,7.6,0.0,1.2,0.07893465181771636,0.0,1629.8402498662472,0.0,3.048,1136.1391249999995,20.184,0.0,0.0,0.0,50.666,457.4219999999998,0.0,0.0,14.035,0.0
AS14.08,2014-04-01,7.2,-1.0,1.0,0.062353854585312354,0.0,1409.3980017900471,0.0,28.205000000000002,1188.1685,92.10499999999999,0.0,0.0,0.0,59.789,893.7919999999999,0.0,0.0,3.005,0.0
AS14.08,2014-04-02,6.6,-0.4,0.8,0.00828954735938542,0.0,651.0762508809564,0.0,25.803,521.50575,19.154,0.0,0.0,0.0,51.73400000000001,208.186,0.0,0.0,20.146,0.0
AS14.08,2014-04-03,7.0,0.0,1.3333333333333333,0.07876788563729693,0.0,2075.994750887156,0.0,36.467000000000006,1602.470875,0.0,0.0,0.0,0.0,107.15799999999999,692.2660000000001,0.0,0.0,50.577,0.0
AS14.08,2014-04-04,7.5,0.25,1.25,0.031123972587273636,2.0,1132.5797519981863,0.0,105.24500000000002,367.41337500000003,0.0,0.0,0.0,0.0,34.475,883.7900000000001,0.0,0.0,9.065,0.0
AS14.08,2014-04-05,7.4,0.2,1.2,0.12841414141414143,0.0,1285.7407508194449,0.0,8.64,719.5357499999999,35.304625,0.0,0.0,0.0,46.662,633.5210000000001,0.0,0.0,17.057,0.0
AS14.08,2014-04-06,7.6,0.0,1.25,0.007280235288804587,0.0,938.6655010581018,0.0,30.939000000000004,308.972375,11.032,0.0,0.0,0.0,34.396,532.817,0.0,0.0,11.055,0.0
AS14.08,2014-04-07,7.0,0.0,1.0,0.1024731337951504,1.0,2185.987000107765,6.0,253.56699999999995,837.732375,76.67725,0.0,0.0,0.0,69.48,1185.5690000000004,0.0,7.028,0.0,0.0
AS14.08,2014-04-08,6.5,-0.25,0.5,0.05814829222796919,0.0,2149.6775016188617,0.0,67.864,1429.172125,56.459625,0.0,0.0,0.0,56.654,1078.93,0.0,0.0,31.197000000000003,0.0
AS14.08,2014-04-09,6.25,0.25,0.5,0.040366265965439525,0.0,1823.9227509796615,0.0,74.29899999999999,1290.3990000000003,0.0,0.0,0.0,0.0,92.29825000000001,694.634,0.0,0.0,6.016,0.0
AS14.08,2014-04-10,7.6,1.2,1.4,0.20657326274273782,0.0,2521.439251154661,0.0,80.956,1745.58425,35.304625,0.0,0.0,0.0,59.835625,877.2730000000001,0.0,0.0,47.583,0.0
AS14.08,2014-04-11,7.6,0.6,1.0,0.07413554916192039,1.0,1507.2995011210442,0.0,51.943999999999996,452.748,32.147,0.0,0.0,0.0,48.116,990.3209999999998,0.0,0.0,3.01,0.0
AS14.08,2014-04-12,7.0,0.0,0.8,0.025027439155129106,0.0,703.8642502725124,0.0,0.0,242.33137499999995,0.0,0.0,0.0,0.0,80.10062500000001,486.82,0.0,0.0,0.0,0.0
AS14.08,2014-04-13,7.6,0.0,1.2,0.0048270957916190715,0.0,1137.0877509415147,0.0,8.147,644.6663750000002,39.883625,0.0,0.0,0.0,76.44962500000001,637.1939999999997,0.0,0.0,5.043,0.0
AS14.08,2014-04-14,6.6,0.2,0.6,0.06490308655585146,0.0,2315.191502392294,0.0,89.016,1269.6905,35.304625,0.0,0.0,17.103375,93.72862500000001,870.396,0.0,0.0,31.393,0.0
AS14.08,2014-04-15,6.4,-0.8,0.6,0.03409090909090909,0.0,1284.1394998431203,0.0,169.86000000000004,302.355375,35.304625,0.0,0.0,0.0,54.181,711.717,0.0,0.0,0.0,0.0
AS14.08,2014-04-16,6.6,-0.6,0.8,0.06859735641438541,0.0,1356.573001027108,0.0,77.52200000000002,611.27675,22.458000000000002,0.0,0.0,17.103375,45.32899999999999,589.113,0.0,0.0,33.39,0.0
AS14.08,2014-04-17,6.2,-1.0,0.8,0.09718156742586877,0.0,1982.7622511088848,0.0,73.35900000000001,951.1567500000002,77.69725000000001,0.0,0.0,0.0,85.02862499999999,676.2250000000001,247.304375,0.0,3.038,0.0
AS14.08,2014-04-18,6.0,-0.4,0.6,0.049041986144740375,0.0,804.3152497708791,0.0,8.937,178.03300000000002,0.0,0.0,0.0,0.0,67.792,606.6779999999999,0.0,0.0,0.0,0.0
AS14.08,2014-04-19,7.8,1.4,1.2,0.03900289438614025,0.0,1257.4137499630451,0.0,165.828,535.5967499999999,73.591625,0.0,0.0,0.0,46.93299999999999,805.4689999999999,0.0,22.302,7.023,0.0
AS14.08,2014-04-20,6.4,-1.2,0.8,0.004899344795389425,0.0,1012.2832499444487,0.0,72.378,85.042,102.05325,0.0,0.0,0.0,36.373000000000005,1281.177,0.0,17.156,15.074,0.0
AS14.08,2014-04-21,6.4,-1.0,0.6,0.029294959666751913,0.0,1140.894750386477,0.0,70.87100000000001,525.09875,35.304625,0.0,0.0,5.032,31.308,896.573,0.0,0.0,6.026,0.0
AS14.08,2014-04-22,6.0,-0.6,0.4,0.07739994303879248,0.0,1406.4535002112393,0.0,62.68000000000001,717.6287500000001,21.094,0.0,0.0,0.0,46.998,743.3159999999999,0.0,0.0,0.0,0.0
AS14.08,2014-04-23,5.6,0.0,0.4,0.12497602724903793,0.0,1362.4597513973715,0.0,84.06400000000001,1005.4877500000003,0.0,0.0,0.0,0.0,51.104,435.9239999999999,0.0,0.0,0.0,0.0
AS14.08,2014-04-24,6.666666666666667,0.3333333333333333,1.0,0.1280059119507768,0.0,1444.765750437975,0.0,26.485999999999997,891.8947500000003,63.533625,0.0,0.0,0.0,81.967625,549.5400000000001,0.0,0.0,0.0,0.0
AS14.08,2014-04-25,6.333333333333333,0.0,0.8,0.028321012544802848,0.0,1170.2872519195082,0.0,54.092000000000006,875.3737500000002,0.0,0.0,0.0,17.103375,51.705,784.8589999999998,0.0,0.0,0.0,0.0
AS14.08,2014-04-26,6.0,-0.5,0.25,0.047178819444444485,0.0,702.6440005302428,0.0,179.232,156.572,0.0,0.0,0.0,0.0,29.159,237.624,0.0,0.0,0.0,0.0
AS14.08,2014-04-27,6.0,-0.8333333333333334,0.6666666666666666,0.005429837164750958,0.0,691.6625005602837,3.0,46.49300000000001,350.02175000000005,35.304625,0.0,0.0,0.0,34.178000000000004,655.5860000000001,0.0,0.0,0.0,0.0
AS14.08,2014-04-28,5.8,-0.8,0.6,0.02225241545893721,0.0,851.999250501394,0.0,51.536,122.74300000000001,35.304625,0.0,0.0,0.0,45.431,461.7759999999999,0.0,0.0,0.0,0.0
AS14.08,2014-04-29,5.75,-0.25,0.25,0.030996148459383758,0.0,1549.1630011796954,0.0,21.515,1009.1391249999998,96.739625,0.0,0.0,0.0,39.375,694.2059999999999,0.0,0.0,0.0,0.0
AS14.08,2014-04-30,6.666666666666667,-0.5,1.0,0.03482503992976501,0.0,1395.1544994711874,0.0,38.781000000000006,613.4127500000001,100.73925000000001,0.0,0.0,0.0,38.314,523.0989999999999,0.0,0.0,0.0,0.0
AS14.08,2014-05-01,7.0,0.4,0.8,0.03731409855296445,0.0,1782.6285021901137,0.0,58.563,823.224125,79.81425000000002,0.0,0.0,0.0,57.046,442.89699999999993,0.0,0.0,46.59374999999999,0.0
AS14.08,2014-05-02,7.2,-0.4,1.0,0.1817380077030812,0.0,697.5782507359979,0.0,29.822,157.96099999999998,29.418,0.0,0.0,0.0,45.739999999999995,436.49399999999997,0.0,0.0,3.172,0.0
AS14.08,2014-05-03,7.4,0.4,1.0,0.22181372986475953,0.0,883.257999897003,0.0,62.659,627.2157500000001,0.0,0.0,0.0,0.0,36.627,437.16499999999996,0.0,6.071,44.214,0.0
AS14.08,2014-05-04,6.8,-0.2,1.0,0.04327761276924563,1.0,1629.0850015878684,0.0,104.19000000000001,718.7563749999998,0.0,0.0,0.0,0.0,34.334,550.174,0.0,187.02925,0.0,0.0
AS14.08,2014-05-05,6.666666666666667,-1.0,1.0,0.0026041666666666687,0.0,263.81499981880165,0.0,0.0,36.583999999999996,0.0,0.0,0.0,0.0,22.215,204.48199999999997,0.0,0.0,0.0,0.0
AS14.09,2014-02-17,,,,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.09,2014-02-18,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.09,2014-02-19,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.09,2014-02-22,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.09,2014-02-23,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.09,2014-02-24,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.09,2014-02-25,,,,,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.09,2014-02-26,,,,,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.09,2014-02-27,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.09,2014-02-28,,,,,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.09,2014-03-01,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.09,2014-03-02,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.09,2014-03-04,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.09,2014-03-05,,,,,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.09,2014-03-06,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.09,2014-03-07,,,,,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.09,2014-03-08,,,,,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.09,2014-03-09,,,,,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.09,2014-03-10,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.09,2014-03-12,,,,,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.09,2014-03-16,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.09,2014-03-17,,,,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.09,2014-03-18,,,,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.09,2014-03-19,,,,,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.09,2014-03-20,,,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.09,2014-03-21,7.0,0.0,1.0,,3.0,2049.4152502715583,1.0,29.307000000000002,882.1347500000002,820.4922499999997,0.0,0.0,2.113,85.42625000000001,0.0,0.0,0.0,2.0199999999999996,0.0
AS14.09,2014-03-22,7.0,0.0,0.6666666666666666,0.06284722222222221,0.0,3873.358253568412,0.0,84.523,2234.741875,1279.7979999999995,0.0,0.0,13.309000000000001,147.031,122.56800000000001,135.008375,0.0,1.003,3.02
AS14.09,2014-03-23,6.75,0.75,0.25,0.03333333333333331,0.0,4713.111751705409,1.0,128.21200000000002,2724.462625000001,1651.6523750000001,0.0,0.0,0.0,68.399,18.333,173.458375,0.0,3.0539999999999994,0.0
AS14.09,2014-03-24,7.25,0.5,0.5,0.07916666666666668,0.0,5004.3595034480095,0.0,60.258,2875.5978750000013,876.3593750000001,54.492000000000004,0.0,4.090999999999999,81.967625,813.524,250.549,324.702,20.666999999999998,0.0
AS14.09,2014-03-25,6.2,0.4,-0.2,0.025694444444444447,1.0,6142.932253926991,0.0,145.684,2385.776750000001,2230.5958750000013,83.0535,0.0,10.256,72.38,122.999,32.474,0.0,3.016,17.433
AS14.09,2014-03-26,7.75,0.5,0.75,0.08631557618626584,3.0,4047.9565022587776,2.0,182.97300000000004,1421.8323750000002,1575.7298749999998,44.279500000000006,0.0,1.004,46.913,318.847,0.0,0.0,69.03175,0.0
AS14.09,2014-03-27,7.8,-0.4,0.8,0.02708333333333335,1.0,3444.220751196146,0.0,91.70700000000002,768.736375,1495.3063749999992,0.0,0.0,0.0,74.37662499999999,501.61699999999996,1.01,112.478,0.0,14.396
AS14.09,2014-03-28,8.25,-0.25,1.0,0.07977843915343912,4.0,5854.330256551503,0.0,222.94000000000005,2285.35625,2143.3215,45.282500000000006,0.0,6.096,83.510625,293.719,643.8681249999998,17.192,59.452749999999995,0.0
AS14.09,2014-03-29,8.0,-0.4,1.0,0.08229166666666667,5.0,5912.485752612353,0.0,259.44300000000004,3250.768500000001,2076.122124999999,0.0,0.0,0.0,63.888999999999996,188.847,157.702,0.0,3.242,0.0
AS14.09,2014-03-30,7.75,-1.0,1.0,0.11195652173913047,2.0,5752.611504495145,1.0,98.10300000000001,3126.6510000000003,2108.5556250000004,21.601,0.0,0.0,41.815000000000005,491.89300000000003,0.0,0.0,4.061,50.67
AS14.09,2014-03-31,7.0,-0.2,0.2,0.08333333333333336,3.0,5638.624003529549,0.0,174.67000000000002,2877.43825,1398.3227499999998,73.79950000000001,0.0,4.1,49.509,10.145,523.311375,0.0,4.042999999999999,0.0
AS14.09,2014-04-01,7.6,0.0,0.6,0.07986111111111115,5.0,6411.278257340195,0.0,290.83700000000005,4355.569375000001,2351.5765000000006,44.279500000000006,0.0,0.0,64.097,107.098,137.18,207.09849999999997,5.071000000000001,0.0
AS14.09,2014-04-02,6.2,0.2,0.0,0.041386554621848724,2.0,2695.8437507450576,0.0,239.57200000000003,685.1993750000001,1009.7659999999997,0.0,0.0,0.0,77.461625,33.83,0.0,0.0,59.26199999999999,32.864
AS14.09,2014-04-03,7.6,0.0,0.6,0.18090277777777775,3.0,5276.110252469779,0.0,222.79000000000002,1990.470375,1303.8996250000002,97.28999999999999,0.0,4.04,81.296625,209.625,1085.995125,80.247,0.0,0.0
AS14.09,2014-04-04,7.25,-0.75,0.75,0.07604166666666665,3.0,4965.412254065276,1.0,196.489,2578.6472499999995,1710.0951249999994,47.772000000000006,175.019,0.0,61.001,166.319,275.002,0.0,3.0869999999999997,0.0
AS14.09,2014-04-05,7.5,0.0,0.75,0.11562500000000002,0.0,4691.31775406003,0.0,43.071000000000005,2777.9306250000004,1565.9792499999999,0.0,80.992,1.012,71.38362500000001,109.2,0.0,0.0,1.007,0.0
AS14.09,2014-04-06,6.8,-0.4,0.8,0.13888888888888887,0.0,5879.885254472496,0.0,185.55900000000003,2696.4705000000004,1990.5118749999997,44.279500000000006,0.0,4.025,52.748999999999995,260.428,0.0,4.098,22.322,24.224
AS14.09,2014-04-07,6.2,-0.5,0.0,0.07812500000000004,0.0,4199.330753475428,0.0,99.47,2152.3695000000007,1124.62775,49.350500000000004,0.0,3.043,63.722,301.159,348.162,0.0,0.0,90.352
AS14.09,2014-04-08,7.2,0.0,0.6,0.08645833333333332,0.0,3831.163001418114,1.0,122.45200000000001,1652.692125,1238.386125,77.86950000000002,0.0,1.032,65.994,34.370999999999995,373.182375,0.0,0.0,0.0
AS14.09,2014-04-09,6.5,0.25,0.25,0.034126984126984145,3.0,3380.4595022797585,0.0,109.61099999999999,1612.5595,1117.564125,23.372,0.0,0.0,29.333999999999996,28.382,26.014,0.0,0.0,0.0
AS14.09,2014-04-10,6.0,0.75,0.0,0.03035714285714286,1.0,1802.2505020499227,0.0,68.16500000000002,788.79175,584.5836250000001,0.0,0.0,0.0,19.387,196.271,0.0,77.658,2.019,0.0
AS14.09,2014-04-11,6.8,0.0,0.6,0.1142857142857143,0.0,1524.8794998526575,0.0,2.008,765.301,471.837375,23.749,0.0,0.0,19.296,0.0,363.95175,153.307,0.0,0.0
AS14.09,2014-04-12,7.0,0.0,0.8,0.06944444444444443,2.0,2638.5252505242825,0.0,0.0,1604.4533750000003,802.1181249999998,0.0,0.0,0.0,52.751999999999995,0.0,0.0,0.0,46.61775,0.0
AS14.09,2014-04-13,6.0,-0.8,0.0,0.1722222222222222,0.0,1081.4062500894067,1.0,12.187,503.45700000000005,240.38624999999996,0.0,0.0,0.0,15.208,0.0,405.89874999999995,0.0,1.008,0.0
AS14.09,2014-04-14,5.8,-0.2,-0.2,0.08333333333333319,1.0,823.1890001296997,1.0,36.07900000000001,186.68600000000004,374.88112499999994,0.0,0.0,5.029,25.479,0.0,77.72,0.0,0.0,0.0
AS14.09,2014-04-15,6.0,0.0,0.0,0.08854166666666669,1.0,1545.5787504017349,1.0,39.952,595.632,670.1638749999997,44.279500000000006,0.0,0.0,11.277000000000001,0.0,0.0,0.0,0.0,0.0
AS14.09,2014-04-16,5.5,-0.5,-0.25,0.015584415584415586,0.0,588.7820003032682,0.0,10.120999999999999,260.086375,246.808125,0.0,0.0,0.0,29.612,0.0,0.0,0.0,0.0,0.0
AS14.09,2014-04-17,7.0,0.0,0.75,0.11045653907496016,1.0,2109.3847515881057,1.0,31.595999999999997,1150.966125,522.6561249999997,36.512,0.0,0.0,32.259,0.0,43.02400000000001,147.54125,5.106999999999999,0.0
AS14.09,2014-04-18,6.6,-1.2,0.6,0.11473829201101932,2.0,2200.3265005946164,1.0,26.995000000000005,516.495,1009.3026250000005,80.219,0.0,19.163375,12.053,38.117,22.127,0.0,3.0109999999999997,0.0
AS14.09,2014-04-19,8.0,0.25,1.0,0.11314935064935065,0.0,1359.3177500069153,0.0,13.157,663.82575,450.1785,0.0,0.0,4.028,20.803,36.476,164.008375,0.0,0.0,0.0
AS14.09,2014-04-20,6.25,0.0,0.25,0.041548295454545435,0.0,421.08100032806396,0.0,2.012,248.21,153.99624999999997,0.0,0.0,0.0,0.0,174.885,61.327999999999996,0.0,0.0,0.0
AS14.09,2014-04-21,6.5,-1.0,0.5,0.015309343434343441,2.0,812.332250207662,0.0,37.487,66.779,293.02675,32.886,0.0,0.0,16.339,0.0,0.0,103.54924999999999,2.205,0.0
AS14.09,2014-04-22,6.6,-0.2,0.4,0.06439393939393938,15.0,1540.48700082302,0.0,174.964,787.093375,716.0597499999997,0.0,0.0,0.0,0.0,26.468,0.0,0.0,0.0,0.0
AS14.09,2014-04-23,6.333333333333333,-0.3333333333333333,0.3333333333333333,0.03922032828282828,2.0,1747.404501259327,2.0,100.913,661.0987500000001,649.1557499999999,44.279500000000006,0.0,0.0,23.765,28.135,0.0,30.26,0.0,0.0
AS14.09,2014-04-24,7.2,0.2,1.0,0.04203282828282827,5.0,763.8369996547699,0.0,23.392,302.979,325.4514999999999,0.0,0.0,0.0,7.085,0.0,4.024,0.0,0.0,5.032
AS14.09,2014-04-25,7.25,0.25,1.0,0.11581439393939394,0.0,1263.1682511270049,0.0,4.023,644.2679999999999,510.4313750000001,44.279500000000006,0.0,0.0,25.513,0.0,0.0,71.26,0.0,14.066
AS14.09,2014-04-26,8.0,0.0,1.0,0.11026936026936031,0.0,1542.0640009641654,0.0,64.694,829.5915000000002,339.71625,56.423500000000004,0.0,0.0,38.775,8.226,0.0,0.0,0.0,25.462
AS14.09,2014-04-27,6.25,-1.0,0.25,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.09,2014-04-28,6.6,0.0,0.6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.09,2014-04-29,6.75,-0.5,0.5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.09,2014-04-30,7.0,-0.5,0.75,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.09,2014-05-01,7.5,-0.25,0.75,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.09,2014-05-02,7.6,0.0,0.8,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.09,2014-05-03,7.75,0.25,0.75,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.09,2014-05-04,6.6,0.2,0.4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.09,2014-05-05,6.0,-1.0,0.5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.12,2014-02-19,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.12,2014-02-20,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.12,2014-02-21,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.12,2014-02-22,,,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.12,2014-02-23,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.12,2014-02-24,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.12,2014-02-26,,,,,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.12,2014-02-27,,,,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.12,2014-02-28,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.12,2014-03-01,,,,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.12,2014-03-02,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.12,2014-03-03,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.12,2014-03-04,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.12,2014-03-05,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.12,2014-03-07,,,,,8.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.12,2014-03-08,,,,,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.12,2014-03-09,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.12,2014-03-10,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.12,2014-03-12,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.12,2014-03-14,,,,,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.12,2014-03-15,5.5,0.0,-0.5,,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.12,2014-03-16,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.12,2014-03-18,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.12,2014-03-19,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.12,2014-03-20,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.12,2014-03-21,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.12,2014-03-25,,,,,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.12,2014-03-27,7.0,-0.5,1.0,0.14829053656064528,2.0,3176.814752012491,0.0,451.6519999999999,549.1985,110.98925,0.0,0.0,0.0,71.905,2848.491000000001,0.0,0.0,5.052,0.0
AS14.12,2014-03-28,6.75,0.0,0.75,0.1121886973180077,9.0,6446.551003813744,0.0,1465.696,1515.3071250000007,525.1742499999999,0.0,0.0,0.0,77.908,3046.010999999999,0.0,0.0,14.169,0.0
AS14.12,2014-03-29,6.75,1.0,1.0,0.12607506942792832,5.0,3460.7045025229454,0.0,1004.9179999999994,1132.0675,654.5242499999999,0.0,0.0,0.0,51.707,1167.0039999999997,101.11800000000001,60.29900000000001,8.12,0.0
